"Title","Type","Availability","MSRP Currency","MSRP","Show Price Currency","Show Price","Publisher","Location","Priority","Notes","Thumbs","BGGId","BGGVersionId","Mfg Product Code","Release Date","Override Release Date","Events"
"Asking for Trobils: Trobil Makers","Expansion","For Sale","USD",20,"N/A","N/A","Breaking Games","2329","N/A","N/A",13,"164914","250529","","2022-00-00","",""
"Asking for Trobils: Companions","Expansion","For Sale","USD",20,"N/A","N/A","Breaking Games","2329","N/A","N/A",11,"316336","520759","","2022-01-00","",""
"Eternal Palace","Standalone","For Sale","USD",60,"N/A","N/A","Alley Cat Games","2768","N/A","N/A",18,"306311","502324","","2022-03-00","",""
"Dice Theme Park","Standalone","For Sale","USD",60,"N/A","N/A","Alley Cat Games","2768","N/A","N/A",18,"311725","512146","","2022-03-00","",""
"Dice Hospital: ER – Emergency Roll","Standalone","For Sale","USD",23,"N/A","N/A","Alley Cat Games","2768","N/A","N/A",12,"334646","556763","","2022-00-00","",""
"Autobahn","Standalone","Demo","N/A","N/A","N/A","N/A","Alley Cat Games","2768","N/A","N/A",55,"348554","582652","","2022-00-00","",""
"Draw the Line","Standalone","For Sale","USD",30,"N/A","N/A","Synapses Games","1521 (Luma)","N/A","N/A",5,"306170","501656","DTL01","2022-08-00","",""
"Betta","Standalone","For Sale","USD",25,"N/A","N/A","Synapses Games","1521 (Luma)","N/A","N/A",8,"329227","547513","","2022-08-00","",""
"Cóatl: The Card Game","Standalone","Demo","N/A","N/A","N/A","N/A","Synapses Games","1521 (Luma)","N/A","N/A",12,"343028","572093","","2022-00-00","Q4 2022",""
"Heroes of Barcadia","Standalone","Demo","N/A","N/A","N/A","N/A","Rollacrit","Hall D","N/A","N/A",8,"341027","568416","","0000-00-00","",""
"Oathsworn: Into the Deepwood","Standalone","For Sale","USD",135,"N/A","N/A","Shadowborne Games","1851","N/A","N/A",41,"251661","404007","","2022-06-00","",""
"Doomlings","Standalone","For Sale","N/A","N/A","N/A","N/A","Doomlings LLC","2329 (Breaking Games)","N/A","N/A",8,"324413","536316","","2022-01-00","",""
"Star Realms: Rise of Empire","Standalone","Demo","N/A","N/A","N/A","N/A","Wise Wizard Games","1537","N/A","N/A",20,"360676","607367","","2023-00-00","",""
"Mistwind","Standalone","Demo","N/A","N/A","N/A","N/A","First Fish Games","559","N/A","N/A",24,"366251","622507","","2023-00-00","",""
"Town Builder: Coevorden","Standalone","For Sale","USD",40,"N/A","N/A","First Fish Games","559","N/A","N/A",7,"255633","484666","FIS0002-DLX","0000-00-00","",""
"Ducks in Tow","Standalone","For Sale","USD",40,"N/A","N/A","First Fish Games","559","N/A","N/A",7,"283641","462889","","2020-00-00","",""
"Vengeance: Roll & Fight – Episode 1","Standalone","For Sale","USD",40,"N/A","N/A","Mighty Boards","2319 (Mindclash)","N/A","N/A",15,"335240","557763","","2022-02-00","",""
"Vengeance: Roll & Fight – Episode 2","Standalone","For Sale","USD",40,"N/A","N/A","Mighty Boards","2319 (Mindclash)","N/A","N/A",10,"335664","558485","","2022-00-00","",""
"The Great British Baking Show Game","Standalone","For Sale","N/A","N/A","N/A","N/A","Ravensburger","2001","N/A","N/A",13,"363252","615598","","2022-07-31","",""
"Star Wars Villainous: Power of the Dark Side","Standalone","For Sale","N/A","N/A","N/A","N/A","Ravensburger","2001","N/A","N/A",25,"358800","603575","","2022-07-31","",""
"Explorers","Standalone","For Sale","N/A","N/A","N/A","N/A","Ravensburger","2001","N/A","N/A",15,"330174","549377","26 982 2","2021-09-01","",""
"Disney Villainous: Bigger and Badder","Standalone","For Sale","N/A","N/A","N/A","N/A","Ravensburger","2001","N/A","N/A",12,"352764","591037","","2022-02-27","",""
"Dungeons, Dice & Danger","Standalone","For Sale","N/A","N/A","N/A","N/A","alea","2001 (Ravensburger)","N/A","N/A",35,"349463","584376","","2022-01-00","",""
"Animal Poker","Standalone","For Sale","USD",18,"N/A","N/A","HeidelBÄR Games","1521 (sales) / 1558 (demo)","N/A","N/A",5,"602","581183","","2022-01-15","",""
"Sweet & Spicy","Standalone","For Sale","USD",18,"N/A","N/A","HeidelBÄR Games","1521 (sales) / 1558 (demo)","N/A","N/A",9,"355737","597648","HG011E","2022-04-01","",""
"Hungry Monkey","Standalone","For Sale","USD",18,"N/A","N/A","HeidelBÄR Games","1521 (sales) / 1558 (demo)","N/A","N/A",8,"355735","597646","HG012E","2022-04-01","",""
"Quest: Avalon Big Box Edition","Standalone","For Sale","USD",40,"N/A","N/A","Indie Boards & Cards","2229","N/A","N/A",8,"317030","522160","","0000-00-00","",""
"Tiny Epic Dungeons: Deluxe Edition","Standalone","For Sale","USD",30,"N/A","N/A","Gamelyn Games","2849","N/A","N/A",13,"334889","557155","","0000-00-00","",""
"Tiny Epic Pirates: Deluxe Edition","Standalone","For Sale","USD",30,"N/A","N/A","Gamelyn Games","2849","N/A","N/A",10,"310203","509496","","0000-00-00","Q4 2020",""
"Tiny Epic Dinosaurs: Deluxe Edition","Standalone","For Sale","USD",30,"N/A","N/A","Gamelyn Games","2849","N/A","N/A",10,"315953","520144","TEDi01","2020-00-00","",""
"Bag of Chips","Standalone","For Sale","USD",13,"N/A","N/A","Blue Orange Games","1803","N/A","N/A",8,"344114","614170","MIXBOC01EN","2022-06-00","",""
"Museum Suspects","Standalone","For Sale","USD",20,"N/A","N/A","Blue Orange Games","1803","N/A","N/A",12,"353546","592383","21901","0000-00-00","",""
"Next Station: London","Standalone","For Sale","USD",16,"N/A","N/A","Blue Orange Games","1803","N/A","N/A",18,"353545","621615","","2022-06-00","",""
"Downtown Farmers Market","Standalone","For Sale","USD",16,"N/A","N/A","Blue Orange Games","1803","N/A","N/A",11,"360503","606881","09045","2022-00-00","",""
"Chonky Donkey","Standalone","For Sale","USD",22,"N/A","N/A","Gamewright","2300","N/A","N/A",2,"358052","602171","7125","2022-00-00","Q2 2022",""
"Loose Caboose!","Standalone","For Sale","USD",14,"N/A","N/A","Gamewright","2300","N/A","N/A",8,"359644","605044","260","2022-00-00","Q2 2022",""
"Merchants of the Dark Road","Standalone","For Sale","USD",60,"N/A","N/A","Elf Creek Games","2569","N/A","N/A",25,"300217","491647","ECG018","2022-03-00","",""
"The Librarians: Adventure Card Game","Standalone","For Sale","N/A","N/A","N/A","N/A","Everything Epic Games","233","N/A","N/A",5,"313159","515098","","2021-05-00","",""
"Nut Hunt","Standalone","Demo","N/A","N/A","N/A","N/A","Pine Island Games","2151","N/A","N/A",3,"336946","560742","","0000-00-00","Q3 2022",""
"Garden Nation","Standalone","For Sale","USD",60,"N/A","N/A","Bombyx","2759","N/A","N/A",19,"341245","568881","","2022-08-00","",""
"Nicodemus","Standalone","For Sale","USD",35,"N/A","N/A","Bombyx","2759","N/A","N/A",9,"334644","556760","","2022-08-00","",""
"Break the Cube","Standalone","Demo","N/A","N/A","N/A","N/A","IELLO","1429","N/A","N/A",8,"354669","595380","51951","2022-00-00","Q3 2022",""
"Distant Suns","Standalone","Demo","N/A","N/A","N/A","N/A","IELLO","1429","N/A","N/A",8,"354425","594856","","0000-09-00","Q3 2022",""
"Oceans: Legends of the Deep","Expansion","Demo","N/A","N/A","N/A","N/A","North Star Games","523","N/A","N/A",10,"324557","536607","","0000-00-00","",""
"Lunar Rush","Standalone","Demo","N/A","N/A","N/A","N/A","Dead Alive Games","2953","N/A","N/A",5,"356873","599955","","0000-00-00","",""
"Doomtown: Weird West Edition","Standalone","Demo","N/A","N/A","N/A","N/A","Pine Box Entertainment","1929 / 2029","N/A","N/A",7,"353782","592871","","0000-00-00","Q2 2022",""
"Teeter Tower","Standalone","Demo","N/A","N/A","N/A","N/A","Gamewright","2300","N/A","N/A",4,"358051","602169","7124","2022-00-00","Q3 2022",""
"Sleeping Queens 2: The Rescue","Standalone","Demo","N/A","N/A","N/A","N/A","Gamewright","2300","N/A","N/A",6,"358050","602168","122","2022-00-00","Q3 2022",""
"Monsters and the Things That Destroy Them: The Dead","Standalone","For Sale","USD",35,"N/A","N/A","Vigour Games","520","N/A","N/A",3,"360895","607812","","2022-08-04","",""
"Masters of Mutanite","Standalone","For Sale","USD",45,"N/A","N/A","Knapsack Games","520 (Vigour Games)","N/A","N/A",8,"234167","367241","","2022-08-04","",""
"Chaosmos","Standalone","Demo","N/A","N/A","N/A","N/A","Mirror Box Games","","N/A","N/A",5,"142830","209397","","2015-06-01","",""
"Stranger Things: Attack of the Mind Flayer","Standalone","For Sale","USD",25,"N/A","N/A","Repos Production","815 (Asmodee)","N/A","N/A",12,"361457","609972","","2022-05-13","",""
"Deep State: New World Order","Standalone","For Sale","USD",40,"N/A","N/A","CrowD Games","2402B","N/A","N/A",21,"267590","435943","","2020-10-21","",""
"Deep State: Global Conspiracy","Expansion","For Sale","USD",25,"N/A","N/A","CrowD Games","2402B","N/A","N/A",17,"313722","516501","CGA03001","2020-10-00","",""
"Castle Panic: Engines of War","Expansion","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",7,"204542","624506","FSD1019","0000-00-00","",""
"Castle Panic: Big Box","Standalone","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",8,"278693","624507","FSD1021","2022-11-28","",""
"Castle Panic: Crowns and Quests","Expansion","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",9,"332629","624585","FSD1020","2022-11-28","",""
"Castle Panic: Deluxe Collection","Standalone","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",7,"337394","561561","","0000-00-00","",""
"Jungleball","Standalone","Demo","N/A","N/A","N/A","N/A","Orto Games","2861","N/A","N/A",2,"353839","593005","","2022-12-00","",""
"Block and Key","Standalone","For Sale","USD",50,"N/A","N/A","Inside Up Games","1848","N/A","N/A",19,"311930","512611","IUG010","2022-09-00","",""
"SolForge: Fusion","Standalone","For Sale","USD",35,"N/A","N/A","Stone Blade Entertainment","3031","N/A","N/A",12,"344341","574458","","2022-00-00","Q3 2022",""
"Planted: A Game of Nature & Nurture","Standalone","For Sale","USD",30,"N/A","N/A","Buffalo Games","2300 (Gamewright)","N/A","N/A",35,"365104","620106","","2022-06-01","",""
"Legendary: A Marvel Deck Building Game – Black Panther","Expansion","For Sale","N/A","N/A","N/A","N/A","Upper Deck Entertainment","1205","N/A","N/A",10,"350143","585813","UDE96938","2022-01-12","Q3 2022",""
"Legendary: A Marvel Deck Building Game – Doctor Strange and the Shadows of Nightmare","Expansion","For Sale","N/A","N/A","N/A","N/A","Upper Deck Entertainment","1205","N/A","N/A",7,"339952","566249","UDE95190","2022-03-09","",""
"Enigma: Beyond Code","Standalone","For Sale","USD",30,"N/A","N/A","CrowD Games","2402B","N/A","N/A",17,"263421","426912","","2020-10-07","",""
"Ganesha","Standalone","For Sale","USD",40,"N/A","N/A","CrowD Games","2402B","N/A","N/A",16,"297734","487152","","2020-09-16","",""
"Winter Queen","Standalone","For Sale","USD",40,"N/A","N/A","CrowD Games","2402B","N/A","N/A",16,"298309","488158","CGA05001","2021-06-00","",""
"ARTBOX","Standalone","For Sale","USD",35,"N/A","N/A","CrowD Games","2402B","N/A","N/A",12,"280304","512190","CGA06001","2021-01-00","",""
"Windmill: Cozy Stories","Standalone","For Sale","USD",15,"N/A","N/A","CrowD Games","2402B","N/A","N/A",19,"298311","488160","","2022-06-00","",""
"Windmill: Cute Secrets","Standalone","For Sale","USD",15,"N/A","N/A","CrowD Games","2402B","N/A","N/A",19,"366127","622096","CGA02002","2022-07-00","",""
"Castle Panic: Deluxe Collection","Standalone","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",7,"337394","624800","FSD 1010WOODFULL","0000-00-00","",""
"Castle Panic","Standalone","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",11,"43443","624501","FSD1016","2022-11-28","",""
"Castle Panic: The Wizard's Tower","Expansion","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",6,"104590","624504","FSD1017","0000-00-00","",""
"Castle Panic: The Dark Titan","Expansion","Demo","N/A","N/A","N/A","N/A","Fireside Games","2323","N/A","N/A",7,"169784","624505","FSD1018","0000-00-00","",""
"Legendary: A Marvel Deck Building Game – Marvel Studios' Guardians of the Galaxy","Expansion","For Sale","N/A","N/A","N/A","N/A","Upper Deck Entertainment","1205","N/A","N/A",8,"344694","575201","","2022-06-15","",""
"My Shelfie","Standalone","Demo","N/A","N/A","N/A","N/A","Cranio Creations","815 (Asmodee)","N/A","N/A",20,"366456","622983","CC377","0000-00-00","Q4 2022",""
"Sbam!","Standalone","Demo","N/A","N/A","N/A","N/A","Cranio Creations","815 (Asmodee)","N/A","N/A",3,"366457","623122","CC374","0000-00-00","Q4 2022",""
"Anunnaki: Dawn of the Gods","Standalone","Demo","N/A","N/A","N/A","N/A","Cranio Creations","815 (Asmodee)","N/A","N/A",16,"344105","573999","","2023-03-15","",""
"Endless Winter: Paleoamericans","Standalone","Demo","N/A","N/A","N/A","N/A","Fantasia Games","815 (Asmodee)","N/A","N/A",39,"305096","500130","","2022-12-00","",""
"Tokaido Duo","Standalone","Demo","N/A","N/A","N/A","N/A","Funforge","815 (Asmodee)","N/A","N/A",17,"363183","615428","","2022-00-00","",""
"Namiji","Standalone","Demo","N/A","N/A","N/A","N/A","Funforge","815 (Asmodee)","N/A","N/A",14,"275215","449078","","2022-02-00","",""
"Pathfinder Arena","Standalone","Demo","N/A","N/A","N/A","N/A","Giochi Uniti","815 (Asmodee)","N/A","N/A",5,"326030","539861","","2022-11-00","",""
"Art Robbery","Standalone","For Sale","N/A","N/A","N/A","N/A","Helvetiq","815 (Asmodee)","N/A","N/A",7,"341935","570146","7640139532725","2021-00-00","Q4 2021",""
"K3","Standalone","For Sale","N/A","N/A","N/A","N/A","Helvetiq","815 (Asmodee)","N/A","N/A",4,"341931","570142","","2021-09-17","",""
"Noggin","Standalone","For Sale","N/A","N/A","N/A","N/A","Format Games","815 (Asmodee)","N/A","N/A",4,"365235","620310","NG0921","2022-07-01","",""
"Wheels vs Doors","Standalone","Demo","N/A","N/A","N/A","N/A","Format Games","815 (Asmodee)","N/A","N/A",3,"367619","625336","","2022-00-00","",""
"So Wrong It's Right","Standalone","For Sale","N/A","N/A","N/A","N/A","Format Games","815 (Asmodee)","N/A","N/A",3,"365243","620319","SW0221","2021-00-00","",""
"Looney Tunes Mayhem","Standalone","Demo","N/A","N/A","N/A","N/A","CMON Global Limited","","N/A","N/A",9,"328862","546640","","2022-00-00","",""
"Teen Titans GO! Mayhem","Standalone","Demo","N/A","N/A","N/A","N/A","CMON Global Limited","","N/A","N/A",7,"328861","546639","","2022-00-00","",""
"Scooby-Doo! The Board Game","Standalone","Demo","N/A","N/A","N/A","N/A","CMON Global Limited","","N/A","N/A",13,"310067","509262","","2022-00-00","",""
"Zombicide: Gear Up","Standalone","Demo","N/A","N/A","N/A","N/A","CMON Global Limited","","N/A","N/A",10,"364792","619593","ZGU001","2022-08-00","",""
"Zombicide: Undead or Alive","Standalone","Demo","N/A","N/A","N/A","N/A","CMON Global Limited","","N/A","N/A",12,"331224","551191","","2022-03-00","",""
"MANTIS","Standalone","Demo","N/A","N/A","N/A","N/A","Exploding Kittens","815 (Asmodee)","N/A","N/A",4,"358690","603390","","0000-00-00","",""
"Hand-to-Hand Wombat","Standalone","For Sale","N/A","N/A","N/A","N/A","Exploding Kittens","815 (Asmodee)","N/A","N/A",4,"356909","600036","","2022-09-00","",""
"Save Patient Zero","Standalone","For Sale","N/A","N/A","N/A","N/A","Helvetiq","815 (Asmodee)","N/A","N/A",5,"320862","529015","7640139532626","2021-10-22","",""
"Dead by Daylight: The Board Game","Standalone","Demo","N/A","N/A","N/A","N/A","Level 99 Games","815 (Asmodee)","N/A","N/A",10,"358246","602536","L99-DBD01","2022-10-01","",""
"Twilight Inscription","Standalone","For Sale","N/A","N/A","N/A","N/A","Fantasy Flight Games","809","N/A","N/A",40,"361545","610160","TIN01","2022-09-16","",""
"Ozark","Standalone","For Sale","N/A","N/A","N/A","N/A","Mixlore","815 (Asmodee)","N/A","N/A",9,"367569","625184","","2022-07-00","",""
"Squid Game","Standalone","For Sale","N/A","N/A","N/A","N/A","Mixlore","815 (Asmodee)","N/A","N/A",12,"367512","625215","","2022-07-00","",""
"Quacks & Co.: Quedlinburg Dash","Standalone","Demo","N/A","N/A","N/A","N/A","CMYK","815 (Asmodee)","N/A","N/A",25,"354886","596184","","2022-00-00","",""
"Frostpunk: The Board Game","Standalone","Demo","N/A","N/A","N/A","N/A","Glass Cannon Unplugged","815 (Asmodee)","N/A","N/A",16,"311988","512729","","2022-07-00","",""
"Canvas","Standalone","Demo","N/A","N/A","N/A","N/A","Road To Infamy Games (R2i Games)","815 (Asmodee)","N/A","N/A",23,"290236","473934","","2021-03-00","",""
"Virtù","Standalone","Demo","N/A","N/A","N/A","N/A","Super Meeple","815 (Asmodee)","N/A","N/A",7,"345377","576208","","2022-08-00","",""
"Karen","Standalone","Demo","N/A","N/A","N/A","N/A","Format Games","815 (Asmodee)","N/A","N/A",4,"367583","625251","","2022-00-00","",""
"Zombie Kittens","Standalone","For Sale","N/A","N/A","N/A","N/A","Exploding Kittens","815 (Asmodee)","N/A","N/A",3,"362202","612440","","2022-06-00","",""
"Happy Salmon","Standalone","For Sale","N/A","N/A","N/A","N/A","Exploding Kittens","815 (Asmodee)","N/A","N/A",7,"194626","594925","","2021-11-09","",""
"The Lord of the Rings: The Card Game – Revised Core Set","Standalone","For Sale","N/A","N/A","N/A","N/A","Fantasy Flight Games","809","N/A","N/A",5,"349067","583534","FFGMEC101","2022-02-00","",""
"Cosmic Encounter: Cosmic Odyssey","Expansion","For Sale","N/A","N/A","N/A","N/A","Fantasy Flight Games","809","N/A","N/A",12,"360372","606450","CE08","2022-07-22","",""
"Star Wars: Outer Rim – Unfinished Business","Expansion","For Sale","N/A","N/A","N/A","N/A","Fantasy Flight Games","809","N/A","N/A",23,"347102","579809","SW07EN","2022-06-10","",""
"Ticket to Ride: San Francisco","Standalone","For Sale","N/A","N/A","N/A","N/A","Days of Wonder","823","N/A","N/A",12,"362541","613439","","2022-06-19","",""
"Spot it!","Standalone","For Sale","N/A","N/A","N/A","N/A","Zygomatic","815 (Asmodee)","N/A","N/A",3,"63268","625338","","2022-00-00","",""
"Voices In My Head","Standalone","For Sale","N/A","N/A","N/A","N/A","Unexpected Games","815 (Asmodee)","N/A","N/A",6,"354254","594210","","2022-03-18","",""
"3000 Scoundrels","Standalone","Demo","N/A","N/A","N/A","N/A","Unexpected Games","815 (Asmodee)","N/A","N/A",20,"367525","625093","UG03","2022-09-23","",""
"Agricola 15","Standalone","Demo","N/A","N/A","N/A","N/A","Lookout Games","815 (Asmodee)","N/A","N/A",18,"359999","605765","","2022-10-10","",""
"Olympus Fluxx","Standalone","For Sale","USD",16,"N/A","N/A","Looney Labs","100","N/A","N/A",5,"356084","598334","LOO-121","2022-05-05","",""
"Olympus Loonacy","Standalone","For Sale","USD",16,"N/A","N/A","Looney Labs","100","N/A","N/A",3,"356085","598335","LOO-123","2022-05-05","",""
"Fluxx Remixx","Standalone","For Sale","USD",16,"N/A","N/A","Looney Labs","100","N/A","N/A",4,"350764","586801","","2022-03-03","",""
"The Sherlock Files: Vol VI – Devilish Details","Standalone","For Sale","USD",25,"N/A","N/A","Indie Boards & Cards","2229","N/A","N/A",4,"360012","605781","","2022-05-18","",""
"Aeon's End: Legacy of Gravehold","Standalone","For Sale","USD",100,"N/A","N/A","Indie Boards & Cards","2229","N/A","N/A",16,"331212","551159","IBCAELG1","2021-12-00","",""
"Make It Happen","Standalone","For Sale","USD",20,"N/A","N/A","Indie Boards & Cards","2229","N/A","N/A",2,"300729","492580","","2020-06-00","",""
"AuZtralia: Revenge of the Old Ones","Expansion","For Sale","USD",25,"N/A","N/A","Stronghold Games","2229","N/A","N/A",6,"313047","514729","","2022-02-00","",""
"AuZtralia: TaZmania","Expansion","For Sale","USD",25,"N/A","N/A","Stronghold Games","2229","N/A","N/A",6,"320110","527872","","2022-02-00","",""
"Dulce","Standalone","For Sale","USD",40,"N/A","N/A","Stronghold Games","2229","N/A","N/A",8,"367522","625084","","2022-09-07","",""
"Kinfire Chronicles: Night's Fall","Standalone","Demo","N/A","N/A","N/A","N/A","Incredible Dream Studios","3043 (Forteller)","N/A","N/A",8,"364655","619247","","2023-00-00","",""
"Viticulture World: Cooperative Expansion","Expansion","For Sale","USD",45,"N/A","N/A","Stonemaier Games","2909 (Meeple Source)","N/A","N/A",21,"360226","606166","STM 110","0000-00-00","Q2 2022",""
"Viticulture World: Cooperative Expansion","Expansion","For Sale","USD",65,"N/A","N/A","Stonemaier Games","2909 (Meeple Source)","N/A","N/A",11,"360226","617194","","2022-00-00","Q3 2022",""
"Arrakis: Dawn of the Fremen","Standalone","For Sale","USD",60,"N/A","N/A","Gale Force Nine, LLC","621","N/A","N/A",12,"358263","602568","","2022-08-13","",""
"Star Trek Ascendancy: The Breen Confederacy","Expansion","For Sale","USD",40,"N/A","N/A","Gale Force Nine, LLC","621","N/A","N/A",5,"358818","603605","","2022-08-27","",""
"Star Trek Ascendancy: The Dominion War","Expansion","For Sale","USD",50,"N/A","N/A","Gale Force Nine, LLC","621","N/A","N/A",6,"358817","603604","ST037","2022-08-27","",""
"Firefly: Misbehavin'","Standalone","For Sale","USD",65,"N/A","N/A","Gale Force Nine, LLC","621","N/A","N/A",7,"361065","608692","FFMB01","2022-09-10","",""
"Starfinder: Pirates of Skydock","Standalone","For Sale","USD",60,"N/A","N/A","Gale Force Nine, LLC","621","N/A","N/A",5,"361064","608691","PFSF02","2022-09-17","",""
"Fluxx: More Rules","Expansion","For Sale","USD",5,"N/A","N/A","Looney Labs","100","N/A","N/A",4,"360229","606174","LOO-119","2022-07-07","",""
"Fluxx: More Actions","Expansion","For Sale","USD",5,"N/A","N/A","Looney Labs","100","N/A","N/A",4,"360230","606175","LOO-120","2022-07-07","",""
"Fluxx: More Surprises","Expansion","For Sale","USD",5,"N/A","N/A","Looney Labs","100","N/A","N/A",4,"360231","606178","LOO-118","2022-07-07","",""
"Regroup!: Chicken Army","Standalone","For Sale","N/A","N/A","N/A","N/A","Draco Studios","664","N/A","N/A",1,"350637","586538","","0000-00-00","",""
"Lords of Vaala: Dragonbond","Standalone","For Sale","N/A","N/A","N/A","N/A","Draco Studios","664","N/A","N/A",1,"337098","561025","","2022-06-00","",""
"Dragonbond: Battles of Valerna","Standalone","For Sale","N/A","N/A","N/A","N/A","Draco Studios","664","N/A","N/A",0,"360800","607617","","0000-00-00","",""
"Come Together","Standalone","Demo","N/A","N/A","N/A","N/A","Chilifox Games","2213 (Surfin' Meeple)","N/A","N/A",11,"361025","608450","","2022-10-06","",""
"Spaceship Unity","Standalone","For Sale","USD",60,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",3,"367361","624782","51851E","2022-10-00","",""
"Marvel Champions: The Card Game – Mutant Genesis","Expansion","Demo","N/A","N/A","N/A","N/A","Fantasy Flight Games","809","N/A","N/A",7,"363709","616818","MC32EN","2022-09-30","",""
"Almost Innocent","Standalone","Demo","N/A","N/A","N/A","N/A","Kolossal Games","2211","N/A","N/A",2,"359838","605395","","0000-00-00","",""
"Lost Empires: War for the New Sun","Standalone","Demo","N/A","N/A","N/A","N/A","Kolossal Games","2211","N/A","N/A",2,"322050","531186","","2022-07-00","",""
"Western Legends: Big Box","Standalone","Demo","N/A","N/A","N/A","N/A","Kolossal Games","2211","N/A","N/A",3,"358106","602258","","2023-06-00","",""
"The Gardens","Standalone","Demo","N/A","N/A","N/A","N/A","Grail Games","2946","N/A","N/A",2,"322568","532251","","0000-00-00","Q4 2021",""
"FYFE","Standalone","For Sale","USD",50,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",38,"353150","591696","59056E","2022-07-00","",""
"Framework","Standalone","For Sale","USD",40,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",34,"353152","599652","59055E","2022-03-00","",""
"Skymines","Standalone","For Sale","USD",70,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",166,"359438","604687","","2022-09-00","",""
"Turtle Mania","Standalone","For Sale","USD",28,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",10,"270552","441663","65500G","2022-04-00","",""
"Deadly Dinner: Red Carpet in Ruins","Standalone","For Sale","USD",45,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",6,"302578","495700","19010E","0000-00-00","Q4 2021",""
"Deadly Dinner: The Last Rose","Standalone","For Sale","USD",45,"N/A","N/A","Pegasus Spiele","2635","N/A","N/A",7,"302582","495708","19011E","0000-00-00","Q4 2021",""
"Cosmic Frog","Standalone","For Sale","USD",80,"N/A","N/A","Devious Weasel Games","1237","N/A","N/A",71,"295905","484286","DWE5000","2020-12-00","",""
"The Mirroring of Mary King","Standalone","For Sale","N/A","N/A","N/A","N/A","Devious Weasel Games","1237","N/A","N/A",20,"343741","573389","DWE 6000","0000-00-00","Q1 2022",""
"Paint the Roses","Standalone","For Sale","USD",40,"N/A","N/A","North Star Games","523","N/A","N/A",70,"253759","410466","","2022-08-01","",""
"Brazil: Imperial","Standalone","For Sale","USD",70,"N/A","N/A","Portal Games","937","N/A","N/A",129,"249277","603951","","0000-00-00","Q3 2022",""
"Power Rangers: Deck-Building Game – Omega Forever","Expansion","For Sale","USD",30,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",5,"357688","601429","RGS 02343","2022-06-00","",""
"Power Rangers: Heroes of the Grid – Time Force Ranger Pack","Expansion","For Sale","USD",45,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",5,"352628","590789","","0000-00-00","April 2022",""
"Power Rangers: Heroes of the Grid – Merciless Minions Pack #1","Expansion","For Sale","USD",55,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",5,"352627","590788","","0000-00-00","March 2022",""
"My Little Pony: Adventures in Equestria Deck-Building Game","Standalone","For Sale","USD",45,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",10,"358558","603176","","2022-06-00","",""
"Transformers Deck-Building Game: Infiltration Protocol","Expansion","For Sale","USD",30,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",11,"358560","603179","","2022-07-00","",""
"Transformers Deck-Building Game: A Rising Darkness","Standalone","Demo","N/A","N/A","N/A","N/A","Renegade Game Studios","2309","N/A","N/A",13,"358561","603180","","2022-06-00","",""
"Crusaders: Thy Will Be Done","Standalone","For Sale","USD",60,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",17,"170624","603513","","2022-00-00","Q2 2022",""
"Crusaders: Thy Will Be Done","Standalone","For Sale","USD",100,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",29,"170624","603514","","0000-00-00","2022",""
"Power Rangers: Deck-Building Game – RPM – Get in Gear","Expansion","Demo","N/A","N/A","N/A","N/A","Renegade Game Studios","2309","N/A","N/A",5,"358562","603181","","2022-08-00","",""
"My Little Pony: Adventures in Equestria Deck-Building Game – Familiar Faces Expansion","Expansion","For Sale","USD",30,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",6,"358763","603543","","2022-00-00","",""
"My Father's Work","Standalone","For Sale","USD",125,"N/A","N/A","Renegade Game Studios","2309","N/A","N/A",71,"328866","546644","","2022-05-00","",""
"Riftforce: Beyond","Expansion","For Sale","USD",25,"N/A","N/A","Capstone Games","459","N/A","N/A",31,"339562","616675","","2022-08-09","",""
"Saboteur: The Dark Cave","Standalone","For Sale","USD",15,"N/A","N/A","AMIGO","2205","N/A","N/A",11,"365702","621183","","2022-09-00","",""
"Unicorn Stew","Standalone","For Sale","USD",15,"N/A","N/A","Redshift Games","1703 (Catalyst Game Labs)","N/A","N/A",5,"336498","559962","RDS1020","2021-09-00","",""
